Well_Completion_BID,Fluid_Prod_m3,Gas_Prod_m3,End_Month_Date,Prod_Month_Count,Pool_Code,Pool_Long_Name
SK WI 191150700104W200,519.8,317200,11/30/2014 0:00,12,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,2766.2,691200,11/30/2014 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,765,154800,11/30/2014 0:00,18,433004,Steelman Midale Beds Pool
SK WI 192161000203W200,1478.6,26800,11/30/2014 0:00,3,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,601.2,21200,12/31/2014 0:00,42,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,58,31800,12/31/2014 0:00,141,441437,Bakken Sand (Misc Area 2)
SK WI 191011000404W200,3950.8,10800,12/31/2014 0:00,1,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,535.7,79800,12/31/2014 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,93.4,69800,12/31/2014 0:00,23,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1808.4,87600,12/31/2014 0:00,11,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,3259,54400,12/31/2014 0:00,12,433042,Midale Beds (Misc)
SK WI 191112900106W200,3995.4,250400,12/31/2014 0:00,10,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1623.3,141100,12/31/2014 0:00,13,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,2477.6,138500,12/31/2014 0:00,3,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,533.6,287100,12/31/2014 0:00,13,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,2455.9,476800,12/31/2014 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,776.4,168600,12/31/2014 0:00,19,433004,Steelman Midale Beds Pool
SK WI 192161000203W200,3182.1,43700,12/31/2014 0:00,4,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,570.6,24400,1/31/2015 0:00,43,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,30,31800,1/31/2015 0:00,142,441437,Bakken Sand (Misc Area 2)
SK WI 191011000404W200,4374.7,75000,1/31/2015 0:00,2,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,957.4,1100,1/31/2015 0:00,1,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,1185,43700,1/31/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,67.1,64800,1/31/2015 0:00,24,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1344.3,76900,1/31/2015 0:00,12,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,3237,86900,1/31/2015 0:00,13,433042,Midale Beds (Misc)
SK WI 191112900106W200,3514.8,183900,1/31/2015 0:00,11,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,2036.7,111400,1/31/2015 0:00,14,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,2342.7,159800,1/31/2015 0:00,4,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,469.8,366500,1/31/2015 0:00,14,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,2030.8,425100,1/31/2015 0:00,4,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,744.6,156400,1/31/2015 0:00,20,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,292,200,1/31/2015 0:00,1,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,3439.5,77800,1/31/2015 0:00,5,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,602.2,22600,2/28/2015 0:00,44,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,30,21800,2/28/2015 0:00,143,441437,Bakken Sand (Misc Area 2)
SK WI 191011000404W200,4206.5,135100,2/28/2015 0:00,3,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,2240.2,4000,2/28/2015 0:00,2,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,928,53100,2/28/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,44.1,61500,2/28/2015 0:00,25,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1459.7,107600,2/28/2015 0:00,13,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,2896,64700,2/28/2015 0:00,14,433042,Midale Beds (Misc)
SK WI 191112900106W200,3129.9,167400,2/28/2015 0:00,12,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1413.8,120000,2/28/2015 0:00,15,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,2432.4,185400,2/28/2015 0:00,5,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,245.7,315200,2/28/2015 0:00,15,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1314.3,384600,2/28/2015 0:00,5,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,546.7,116800,2/28/2015 0:00,21,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,3769,221400,2/28/2015 0:00,2,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,3183.4,70900,2/28/2015 0:00,6,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,895.5,25300,3/31/2015 0:00,45,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,60,24200,3/31/2015 0:00,144,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,990.3,28900,3/31/2015 0:00,1,433042,Midale Beds (Misc)
SK WI 191011000404W200,3888.2,230400,3/31/2015 0:00,4,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,687,1200,3/31/2015 0:00,3,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,629.5,217400,3/31/2015 0:00,4,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,97.7,65400,3/31/2015 0:00,26,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1495.5,116700,3/31/2015 0:00,14,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,876,39500,3/31/2015 0:00,15,433042,Midale Beds (Misc)
SK WI 191112900106W200,2988.3,171400,3/31/2015 0:00,13,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1309.1,45600,3/31/2015 0:00,16,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,2093.3,207900,3/31/2015 0:00,6,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,435.6,304400,3/31/2015 0:00,16,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1220.1,239500,3/31/2015 0:00,6,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,562.3,157300,3/31/2015 0:00,22,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,4662.2,400200,3/31/2015 0:00,3,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,3500.5,70300,3/31/2015 0:00,7,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,562,21300,4/30/2015 0:00,46,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,38,21800,4/30/2015 0:00,145,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,2528.6,121300,4/30/2015 0:00,2,433042,Midale Beds (Misc)
SK WI 191011000404W200,2833.6,288600,4/30/2015 0:00,5,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,847.8,335100,4/30/2015 0:00,5,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,86.7,62700,4/30/2015 0:00,27,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1003.8,155000,4/30/2015 0:00,15,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,1316,23900,4/30/2015 0:00,16,433042,Midale Beds (Misc)
SK WI 191112900106W200,2499.2,131100,4/30/2015 0:00,14,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1428.4,109700,4/30/2015 0:00,17,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,330.6,53700,4/30/2015 0:00,7,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,511.6,421800,4/30/2015 0:00,17,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1690.4,284000,4/30/2015 0:00,7,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,557.9,28600,4/30/2015 0:00,23,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,3710.6,432500,4/30/2015 0:00,4,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,3037.7,58100,4/30/2015 0:00,8,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,757.2,25200,5/31/2015 0:00,47,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,50,34200,5/31/2015 0:00,146,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,4078.8,189800,5/31/2015 0:00,3,433042,Midale Beds (Misc)
SK WI 191011000404W200,2593.3,244400,5/31/2015 0:00,6,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,2030.5,2800,5/31/2015 0:00,4,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,722.9,351800,5/31/2015 0:00,6,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,72,96600,5/31/2015 0:00,28,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,706.5,95300,5/31/2015 0:00,16,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,3370,98400,5/31/2015 0:00,17,433042,Midale Beds (Misc)
SK WI 191112900106W200,2715.7,128600,5/31/2015 0:00,15,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1557.9,194200,5/31/2015 0:00,18,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,542.1,56500,5/31/2015 0:00,8,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,433.7,327500,5/31/2015 0:00,18,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1565.6,234700,5/31/2015 0:00,8,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,559.4,32900,5/31/2015 0:00,24,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,3421.8,449400,5/31/2015 0:00,5,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,1003.4,32000,5/31/2015 0:00,9,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,692.9,24100,6/30/2015 0:00,48,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,25,19500,6/30/2015 0:00,147,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,3947.8,161200,6/30/2015 0:00,4,433042,Midale Beds (Misc)
SK WI 191011000404W200,1908.9,226500,6/30/2015 0:00,7,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,1752.5,2800,6/30/2015 0:00,5,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,809.6,382500,6/30/2015 0:00,7,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,69.7,94200,6/30/2015 0:00,29,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,874.3,83200,6/30/2015 0:00,17,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,3113.1,109400,6/30/2015 0:00,18,433042,Midale Beds (Misc)
SK WI 191112900106W200,2328,96400,6/30/2015 0:00,16,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1353.7,227600,6/30/2015 0:00,19,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,2040.4,171900,6/30/2015 0:00,9,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,448.7,298000,6/30/2015 0:00,19,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1368.6,291500,6/30/2015 0:00,9,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,555.2,39600,6/30/2015 0:00,25,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,3378.5,482400,6/30/2015 0:00,6,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,1634.1,25800,6/30/2015 0:00,10,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,656.6,25500,7/31/2015 0:00,49,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,50,25000,7/31/2015 0:00,148,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,3741.7,190600,7/31/2015 0:00,5,433042,Midale Beds (Misc)
SK WI 191011000404W200,1984.1,278500,7/31/2015 0:00,8,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,1413.8,800,7/31/2015 0:00,6,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,635.7,336400,7/31/2015 0:00,8,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,80.2,88200,7/31/2015 0:00,30,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,958.4,94500,7/31/2015 0:00,18,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,3078,131900,7/31/2015 0:00,19,433042,Midale Beds (Misc)
SK WI 191112900106W200,2488.5,142300,7/31/2015 0:00,17,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1282.8,1100,7/31/2015 0:00,20,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,2028.1,221000,7/31/2015 0:00,10,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,473.2,100,7/31/2015 0:00,20,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1397.6,338600,7/31/2015 0:00,10,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,558.2,86400,7/31/2015 0:00,26,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,3056.3,463400,7/31/2015 0:00,7,433082,Pinto East Midale Beds Pool
SK WI 192161000203W200,1611.4,25000,7/31/2015 0:00,11,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,777.4,22500,8/31/2015 0:00,50,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,50,22600,8/31/2015 0:00,149,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,3669.9,176200,8/31/2015 0:00,6,433042,Midale Beds (Misc)
SK WI 191011000404W200,1608.5,180800,8/31/2015 0:00,9,433004,Steelman Midale Beds Pool
SK WI 191022200505W200,1440.8,42700,8/31/2015 0:00,7,433004,Steelman Midale Beds Pool
SK WI 191041200105W200,527,213900,8/31/2015 0:00,9,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,79.5,63500,8/31/2015 0:00,31,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,968.8,76900,8/31/2015 0:00,19,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,2938,145700,8/31/2015 0:00,20,433042,Midale Beds (Misc)
SK WI 191112900106W200,2566.8,112600,8/31/2015 0:00,18,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1184.6,267400,8/31/2015 0:00,21,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,1438.4,293700,8/31/2015 0:00,11,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,399.8,24400,8/31/2015 0:00,21,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1762,727000,8/31/2015 0:00,11,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,554.6,139400,8/31/2015 0:00,27,433004,Steelman Midale Beds Pool
SK WI 192033600203W200,2905.4,419600,8/31/2015 0:00,8,433082,Pinto East Midale Beds Pool
SK WI 192121500204W200,201.7,1400,8/31/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 192161000203W200,1638.1,23500,8/31/2015 0:00,12,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,813,20400,9/30/2015 0:00,51,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,50.1,21100,9/30/2015 0:00,150,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,3591.3,225800,9/30/2015 0:00,7,433042,Midale Beds (Misc)
SK WI 191011000404W200,707.9,136400,9/30/2015 0:00,10,433004,Steelman Midale Beds Pool
SK WI 191012200204W200,2227.1,38900,9/30/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191022200505W200,1272.3,6700,9/30/2015 0:00,8,433004,Steelman Midale Beds Pool
SK WI 191040100106W200,193.6,0,9/30/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,179.6,99700,9/30/2015 0:00,10,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,30.9,26800,9/30/2015 0:00,32,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1048.4,94000,9/30/2015 0:00,20,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,2729,137000,9/30/2015 0:00,21,433042,Midale Beds (Misc)
SK WI 191111100105W200,728,12100,9/30/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,2009.9,89000,9/30/2015 0:00,19,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1281.6,227400,9/30/2015 0:00,22,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,1060.7,221200,9/30/2015 0:00,12,433020,Northgate Midale Beds Pool
SK WI 191150700104W200,78.3,107400,9/30/2015 0:00,22,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1023,520900,9/30/2015 0:00,12,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,380,73900,9/30/2015 0:00,28,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,1499.3,18700,9/30/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,447.2,17800,9/30/2015 0:00,1,441483,Viewfield Bakken Sand Pool
SK WI 192033600203W200,2407.9,353500,9/30/2015 0:00,9,433082,Pinto East Midale Beds Pool
SK WI 192051900807W200,719.7,79400,9/30/2015 0:00,1,441483,Viewfield Bakken Sand Pool
SK WI 192121500204W200,2547.4,298500,9/30/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 192161000203W200,1693.6,32000,9/30/2015 0:00,13,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,718.2,20600,10/31/2015 0:00,52,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,55,13600,10/31/2015 0:00,151,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,2729.7,120600,10/31/2015 0:00,8,433042,Midale Beds (Misc)
SK WI 191011000404W200,1054.5,247100,10/31/2015 0:00,11,433004,Steelman Midale Beds Pool
SK WI 191012200204W200,3341.9,116500,10/31/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191022200505W200,1249.3,8300,10/31/2015 0:00,9,433004,Steelman Midale Beds Pool
SK WI 191040100106W200,2720.6,142500,10/31/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,583.1,224300,10/31/2015 0:00,11,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,142.5,159000,10/31/2015 0:00,33,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,910.6,103300,10/31/2015 0:00,21,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,2644.4,126300,10/31/2015 0:00,22,433042,Midale Beds (Misc)
SK WI 191111100105W200,1548.6,90600,10/31/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,2031.1,91300,10/31/2015 0:00,20,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,1154.3,190600,10/31/2015 0:00,23,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,299.4,45100,10/31/2015 0:00,13,433020,Northgate Midale Beds Pool
SK WI 191132800105W200,1192.6,57800,10/31/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191150700104W200,87.1,128800,10/31/2015 0:00,23,433015,Pinto Midale Beds Pool
SK WI 191150700105W200,2352.4,0,10/31/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,1514.4,554500,10/31/2015 0:00,13,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,534.7,138900,10/31/2015 0:00,29,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,1557.4,50700,10/31/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,1212.7,289900,10/31/2015 0:00,2,441483,Viewfield Bakken Sand Pool
SK WI 192033600203W200,2297.8,314500,10/31/2015 0:00,10,433082,Pinto East Midale Beds Pool
SK WI 192051900807W200,1033.1,160600,10/31/2015 0:00,2,441483,Viewfield Bakken Sand Pool
SK WI 192072000106W200,2994.1,62000,10/31/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 192121500204W200,1833.8,214800,10/31/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 192161000203W200,1515.3,33400,10/31/2015 0:00,14,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,776.6,26400,11/30/2015 0:00,53,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,77.9,12100,11/30/2015 0:00,152,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,2650.3,179700,11/30/2015 0:00,9,433042,Midale Beds (Misc)
SK WI 191011000404W200,1755.3,300300,11/30/2015 0:00,12,433004,Steelman Midale Beds Pool
SK WI 191012200204W200,3335.9,267900,11/30/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191022200505W200,1040,7900,11/30/2015 0:00,10,433004,Steelman Midale Beds Pool
SK WI 191040100106W200,1841.9,85200,11/30/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,563.1,189300,11/30/2015 0:00,12,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,192.8,73300,11/30/2015 0:00,34,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,1022.8,194500,11/30/2015 0:00,22,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,2587.1,118300,11/30/2015 0:00,23,433042,Midale Beds (Misc)
SK WI 191111100105W200,2205.1,194700,11/30/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,1847.6,97300,11/30/2015 0:00,21,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,972.3,168000,11/30/2015 0:00,24,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,1009.7,149500,11/30/2015 0:00,14,433020,Northgate Midale Beds Pool
SK WI 191132800105W200,2503.1,158800,11/30/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191150700104W200,23.8,113600,11/30/2015 0:00,24,433015,Pinto Midale Beds Pool
SK WI 191150700105W200,1819.1,176600,11/30/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 191150800105W200,1265.4,79000,11/30/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191151700104W200,813.4,469700,11/30/2015 0:00,14,433015,Pinto Midale Beds Pool
SK WI 191161700404W200,393.7,126200,11/30/2015 0:00,30,433004,Steelman Midale Beds Pool
SK WI 191162100105W200,1353.8,51400,11/30/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191163100608W200,1411.2,340500,11/30/2015 0:00,3,441483,Viewfield Bakken Sand Pool
SK WI 192033600203W200,1620.4,207300,11/30/2015 0:00,11,433082,Pinto East Midale Beds Pool
SK WI 192051900807W200,1076.9,226500,11/30/2015 0:00,3,441483,Viewfield Bakken Sand Pool
SK WI 192072000106W200,2549.7,65900,11/30/2015 0:00,2,433015,Pinto Midale Beds Pool
SK WI 192081300106W200,1406.9,36400,11/30/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 192121500204W200,1812.4,331100,11/30/2015 0:00,4,433015,Pinto Midale Beds Pool
SK WI 192130100809W200,83.8,15700,11/30/2015 0:00,1,441483,Viewfield Bakken Sand Pool
SK WI 192161000203W200,2172.3,72300,11/30/2015 0:00,15,433082,Pinto East Midale Beds Pool
SK WI 121052000102W202,836.2,26800,12/31/2015 0:00,54,435185,Northgate Frobisher Beds Pool
SK WI 131080203429W300,0,13900,12/31/2015 0:00,153,441437,Bakken Sand (Misc Area 2)
SK WI 191010400202W200,630.4,47100,12/31/2015 0:00,10,433042,Midale Beds (Misc)
SK WI 191011000404W200,1310.3,223100,12/31/2015 0:00,13,433004,Steelman Midale Beds Pool
SK WI 191012200204W200,3120.4,254600,12/31/2015 0:00,4,433015,Pinto Midale Beds Pool
SK WI 191012700709W200,839.5,135400,12/31/2015 0:00,1,441483,Viewfield Bakken Sand Pool
SK WI 191022200505W200,1217.1,8000,12/31/2015 0:00,11,433004,Steelman Midale Beds Pool
SK WI 191040100106W200,1927.1,84100,12/31/2015 0:00,4,433015,Pinto Midale Beds Pool
SK WI 191041200105W200,539.7,254200,12/31/2015 0:00,13,433015,Pinto Midale Beds Pool
SK WI 191041400404W200,263.1,68100,12/31/2015 0:00,35,433004,Steelman Midale Beds Pool
SK WI 191041500102W200,910.7,186000,12/31/2015 0:00,23,433096,Elcott East Midale Beds Pool
SK WI 191051400202W200,2673.1,178100,12/31/2015 0:00,24,433042,Midale Beds (Misc)
SK WI 191111100105W200,2338.8,259900,12/31/2015 0:00,4,433015,Pinto Midale Beds Pool
SK WI 191112900106W200,1936.9,92300,12/31/2015 0:00,22,433015,Pinto Midale Beds Pool
SK WI 191130400404W200,852.5,232400,12/31/2015 0:00,25,433004,Steelman Midale Beds Pool
SK WI 191131000103W200,1120.2,215000,12/31/2015 0:00,15,433020,Northgate Midale Beds Pool
SK WI 191132600105W200,1072,0,12/31/2015 0:00,1,433015,Pinto Midale Beds Pool
SK WI 191132800105W200,2152.6,160100,12/31/2015 0:00,3,433015,Pinto Midale Beds Pool
SK WI 191143100105W200,2018.6,0,12/31/2015 0:00,1,433015,Pinto Midale Beds Pool
